,product_id,hs_product_code,hs_product_name_short_en,level,parent_id
578,1115,3922,"Baths, sinks etc.",4digit,138.0
579,1116,3923,Packing lids,4digit,138.0
580,1117,3924,Plastic household articles,4digit,138.0
581,1118,3925,Plastic builders' ware,4digit,138.0
582,1119,3926,Other articles of plastic,4digit,138.0
583,1120,4001,Natural rubber,4digit,139.0
584,1121,4002,Synthetic rubber,4digit,139.0
585,1122,4003,Reclaimed rubber,4digit,139.0
586,1123,4004,Scrap of rubber,4digit,139.0
587,1124,4005,Compounded rubber,4digit,139.0
588,1125,4006,Unvulcanized rubber rods,4digit,139.0
589,1126,4007,Vulcanized rubber thread and cord,4digit,139.0
590,1127,4008,Vulcanized rubber plates,4digit,139.0
591,1128,4009,Vulcanized rubber tubes,4digit,139.0
592,1129,4010,Conveyor belts of vulcanized rubber,4digit,139.0
593,1130,4011,New pneumatic tires of rubber,4digit,139.0
594,1131,4012,Used pneumatic tires of rubber,4digit,139.0
595,1132,4013,Rubber inner tubes,4digit,139.0
596,1133,4014,Rubber hygenic or pharmeceutical items,4digit,139.0
597,1134,4015,Vulcanized rubber articles of apparel,4digit,139.0
598,1135,4016,Other articles of vulcanized rubber,4digit,139.0
599,1136,4017,Hard rubber,4digit,139.0
600,1137,4101,Raw hides of bovines or equines,4digit,140.0
601,1138,4102,Raw skins of sheep or lambs,4digit,140.0
602,1139,4103,Other raw hides and skins,4digit,140.0
603,1140,4104,Tanned hides of bovines or equines,4digit,140.0
604,1141,4105,Tanned sheepskins,4digit,140.0
605,1142,4106,Tanned skins of other animals,4digit,140.0
606,1143,4107,Bovine leather further prepared,4digit,140.0
607,1144,4108,Chamois leather,4digit,140.0
608,1145,4109,Patent leather,4digit,140.0
609,1146,4110,Waste of leather,4digit,140.0
610,1147,4111,Composition leather,4digit,140.0
611,1148,4201,Saddlery and harnesses,4digit,141.0
612,1149,4202,Trunks or cases,4digit,141.0
613,1150,4203,Leather apparel,4digit,141.0
614,1151,4204,Articles of leather for technical uses,4digit,141.0
615,1152,4205,Other articles of leather,4digit,141.0
616,1153,4206,Articles of gut,4digit,141.0
617,1154,4301,Other raw furskins,4digit,142.0
618,1155,4302,Other tanned furskins,4digit,142.0
619,1156,4303,Furskin apparel,4digit,142.0
620,1157,4304,Artificial fur,4digit,142.0
621,1158,4401,Fuel wood,4digit,143.0
622,1159,4402,Wood charcoal,4digit,143.0
623,1160,4403,Wood in the rough,4digit,143.0
624,1161,4404,Strips and other pieces of wood,4digit,143.0
625,1162,4405,Wood wool or flour,4digit,143.0
626,1163,4406,Wooden railway ties,4digit,143.0
627,1164,4407,Wood sawn lengthwise,4digit,143.0
628,1165,4408,Sheets for veneering for plywood,4digit,143.0
629,1166,4409,Wood shaped along its edges,4digit,143.0
630,1167,4410,Particle board and similar board,4digit,143.0
631,1168,4411,Fiberboard of wood,4digit,143.0
632,1169,4412,Plywood,4digit,143.0
633,1170,4413,Densified wood,4digit,143.0
634,1171,4414,Wooden frames,4digit,143.0
635,1172,4415,Packing boxes,4digit,143.0
636,1173,4416,"Casks, barrels, etc. of wood",4digit,143.0
637,1174,4417,Wooden tools,4digit,143.0
638,1175,4418,Wood carpentry for construction,4digit,143.0
639,1176,4419,Wooden kitchenware,4digit,143.0
640,1177,4420,"Wood marquetry, ornaments, etc.",4digit,143.0
641,1178,4421,Other articles of wood,4digit,143.0
642,1179,4501,"Natural cork, raw",4digit,144.0
643,1180,4502,"Natural cork, debacked",4digit,144.0
644,1181,4503,Articles of natural cork,4digit,144.0
645,1182,4504,Agglomerated cork,4digit,144.0
646,1183,4601,Products of plaiting materials,4digit,145.0
647,1184,4602,Basketwork,4digit,145.0
648,1185,4701,Mechanical woodpulp,4digit,146.0
649,1186,4702,"Chemical woodpulp, dissolving grade",4digit,146.0
650,1187,4703,"Chemical woodpulp, soda or sulfate",4digit,146.0
651,1188,4704,"Chemical woodpulp, sulfite",4digit,146.0
652,1189,4705,Semichemical woodpulp,4digit,146.0
653,1190,4706,Pulps of recovered paper fibers,4digit,146.0
654,1191,4707,Paper waste,4digit,146.0
655,1192,4801,Newsprint,4digit,147.0
656,1193,4802,Paper used for graphic purposes,4digit,147.0
657,1194,4803,Tissue,4digit,147.0
658,1195,4804,Uncoated kraft paper and paperboard,4digit,147.0
659,1196,4805,Other uncoated paper and paperboard,4digit,147.0
660,1197,4806,Transparent paper,4digit,147.0
661,1198,4807,Uncoated composite paper,4digit,147.0
662,1199,4808,Corrugated paper and paperboard,4digit,147.0
663,1200,4809,Carbon paper,4digit,147.0
664,1201,4810,"Paper and paperboard, coated with kaolin",4digit,147.0
665,1202,4811,"Cellulose wadding, coated",4digit,147.0
666,1203,4812,Filter blocks of paper pulp,4digit,147.0
667,1204,4813,Cigarette paper,4digit,147.0
668,1205,4814,Wallpaper,4digit,147.0
669,1206,4815,Floor coverings of paper,4digit,147.0
670,1207,4816,Other carbon paper,4digit,147.0
671,1208,4817,Letterstock,4digit,147.0
672,1209,4818,Toilet paper,4digit,147.0
673,1210,4819,Cardboard packing containers,4digit,147.0
674,1211,4820,Notebooks,4digit,147.0
675,1212,4821,Paper labels,4digit,147.0
676,1213,4822,"Bobbins, spools, cops of paper",4digit,147.0
677,1214,4823,Other paper cut to size,4digit,147.0
678,1215,4901,"Books, brochures etc.",4digit,148.0
679,1216,4902,"Newspapers, journals and periodicals",4digit,148.0
680,1217,4903,Children's books,4digit,148.0
681,1218,4904,"Music, printed or in manuscript",4digit,148.0
682,1219,4905,Maps,4digit,148.0
683,1220,4906,"Architectural, engineering, etc. drawings",4digit,148.0
684,1221,4907,Unused stamps,4digit,148.0
685,1222,4908,Transfers (decalcomanias),4digit,148.0
686,1223,4909,Printed or illustrated postcards,4digit,148.0
687,1224,4910,Calendars,4digit,148.0
688,1225,4911,Other printed matter,4digit,148.0
689,1226,5001,Silkworm cocoons,4digit,149.0
690,1227,5002,Raw silk,4digit,149.0
691,1228,5003,Silk waste,4digit,149.0
692,1229,5004,Silk yarn,4digit,149.0
693,1230,5005,Yarn from silk waste,4digit,149.0
694,1231,5006,"Silk yarn, for retail sale",4digit,149.0
695,1232,5007,Woven silk fabrics,4digit,149.0
696,1233,5101,Wool,4digit,150.0
697,1234,5102,Animal hair,4digit,150.0
698,1235,5103,Wool or animal hair waste,4digit,150.0
699,1236,5104,Garnetted stock of wool or animal hair,4digit,150.0
700,1237,5105,"Wool, combed",4digit,150.0
701,1238,5106,"Yarn of carded wool, not for retail sale",4digit,150.0
702,1239,5107,"Yarn of combed wool, not for retail sale",4digit,150.0
703,1240,5108,"Yarn of animal hair, not for retail sale",4digit,150.0
704,1241,5109,"Yarn of wool or animal hair, for retail sale",4digit,150.0
705,1242,5110,Yarn of coarse animal hair or of horsehair,4digit,150.0
706,1243,5111,Woven fabrics of carded wool,4digit,150.0
707,1244,5112,Woven fabrics of combed wool,4digit,150.0
708,1245,5113,Woven fabrics of coarse animal hair,4digit,150.0
709,1246,5201,Raw cotton,4digit,151.0
710,1247,5202,Cotton waste,4digit,151.0
711,1248,5203,"Cotton, carded or combed",4digit,151.0
712,1249,5204,Cotton sewing thread,4digit,151.0
713,1250,5205,Cotton yarn of > 85%,4digit,151.0
714,1251,5206,Cotton yarn of < 85%,4digit,151.0
715,1252,5207,Cotton yarn for retail sale,4digit,151.0
716,1253,5208,Woven fabrics of cotton of > 85% weighing < 200 g/m2,4digit,151.0
717,1254,5209,Woven fabrics of cotton of < 85% weighing > 200 g/m2,4digit,151.0
718,1255,5210,Woven fabrics of cotton of < 85% weighing < 200 g/m2,4digit,151.0
719,1256,5211,Woven fabrics of cotton of < 85% weighing > 200 g/m2,4digit,151.0
720,1257,5212,Other woven cotton fabrics,4digit,151.0
721,1258,5301,"Flax, raw or processed",4digit,152.0
722,1259,5302,Hemp fiber,4digit,152.0
723,1260,5303,Textile bast fibers,4digit,152.0
724,1261,5304,Sisal and agave fibers,4digit,152.0
725,1262,5305,Vegetable textile fibers,4digit,152.0
726,1263,5306,Flax yarn,4digit,152.0
727,1264,5307,Yarn of textile bast fibers,4digit,152.0
728,1265,5308,Yarn of other vegetable textile fibers,4digit,152.0
729,1266,5309,Woven fabrics of flax,4digit,152.0
730,1267,5310,Woven fabrics of jute or of other textile bast fibers,4digit,152.0
731,1268,5311,Woven fabrics of vegetable textile fibers,4digit,152.0
732,1269,5401,Synthetic sowing thread,4digit,153.0
733,1270,5402,Synthetic filament yarn,4digit,153.0
734,1271,5403,Artificial filament yarn,4digit,153.0
735,1272,5404,"Synthetic monofilament >67 dtex, thickness < 1mm",4digit,153.0
736,1273,5405,"Artificial monofilament >67dtex t<1mm, strip, straws t<5mm",4digit,153.0
737,1274,5406,Synthetic filament yarn for retail sale,4digit,153.0
738,1275,5407,Woven fabrics of synthetic filament yarn,4digit,153.0
739,1276,5408,Woven fabrics of artificial filament yarn,4digit,153.0
740,1277,5501,Synthetic filament tow,4digit,154.0
741,1278,5502,Artificial filament tow,4digit,154.0
742,1279,5503,Synthetic staple fibers,4digit,154.0
743,1280,5504,"Artificial staple fibers, not processed for spinning",4digit,154.0
744,1281,5505,Waste of man-made fibers,4digit,154.0
745,1282,5506,"Synthetic staple fibers, processed",4digit,154.0
746,1283,5507,"Artificial staple fibers, processed",4digit,154.0
747,1284,5508,Synthetic staple fibers sewing thread,4digit,154.0
748,1285,5509,"Yarn of synthetic staple fibers, not for retail sale",4digit,154.0
749,1286,5510,"Yarn of artificial staple fibers, not for retail sale",4digit,154.0
750,1287,5511,"Yarn of synthetic staple fibers, for retail sale",4digit,154.0
751,1288,5512,Woven fabrics of > 85% synthetic staple fibers,4digit,154.0
752,1289,5513,Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2,4digit,154.0
753,1290,5514,Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2,4digit,154.0
754,1291,5515,Other woven fabrics of synthetic staple fibers,4digit,154.0
755,1292,5516,Woven fabrics of artificial staple fibers,4digit,154.0
756,1293,5601,Wadding of textile materials,4digit,155.0
757,1294,5602,Felt,4digit,155.0
758,1295,5603,Nonwoven textiles,4digit,155.0
759,1296,5604,Rubber textiles,4digit,155.0
760,1297,5605,Metallised yarn,4digit,155.0
761,1298,5606,Gimp yarn,4digit,155.0
762,1299,5607,Twine and ropes of baste fibers,4digit,155.0
763,1300,5608,Nets,4digit,155.0
764,1301,5609,"Articles of yarn, rope etc not elsewhere clasified",4digit,155.0
765,1302,5701,"Carpets, knotted",4digit,156.0
766,1303,5702,Woven carpets and rugs,4digit,156.0
767,1304,5703,"Carpets, tufted",4digit,156.0
768,1305,5704,Carpets of felt,4digit,156.0
769,1306,5705,Other carpets,4digit,156.0
770,1307,5801,Woven pile fabrics,4digit,157.0
771,1308,5802,Terry cloth,4digit,157.0
772,1309,5803,Gauze,4digit,157.0
773,1310,5804,Lace and net fabrics,4digit,157.0
774,1311,5805,Hand-woven tapestries,4digit,157.0
775,1312,5806,Narrow woven fabrics,4digit,157.0
776,1313,5807,Labels and badges of textiles,4digit,157.0
777,1314,5808,Braids in piece,4digit,157.0
778,1315,5809,Woven fabric incorporating metal threads,4digit,157.0
779,1316,5810,Embroidery in the piece,4digit,157.0
780,1317,5811,Quilted textile products,4digit,157.0
781,1318,5901,Stiffened textiles,4digit,158.0
782,1319,5902,Tire cord fabric,4digit,158.0
783,1320,5903,Textile fabrics impregnated with plastics,4digit,158.0
784,1321,5904,Linoleum,4digit,158.0
785,1322,5905,Textile wall coverings,4digit,158.0
786,1323,5906,Rubberized textile fabrics,4digit,158.0
787,1324,5907,"Other textile fabrics impregnated, coated or covered",4digit,158.0
788,1325,5908,Textile wicks,4digit,158.0
789,1326,5909,Textile hosepiping and similar tubing,4digit,158.0
790,1327,5910,"Transmission belts or belting, of textile material",4digit,158.0
791,1328,5911,Textile articles for technical use,4digit,158.0
792,1329,6001,"Pile fabrics, knit",4digit,159.0
793,1330,6002,Other knitted fabrics,4digit,159.0
794,1331,6101,"Men's overcoats, knit",4digit,160.0
795,1332,6102,"Women's overcoats, knit",4digit,160.0
796,1333,6103,"Men's suits, knit",4digit,160.0
797,1334,6104,"Women's suits, knit",4digit,160.0
798,1335,6105,"Men's shirts, knit",4digit,160.0
799,1336,6106,"Women's shirts, knit",4digit,160.0
800,1337,6107,"Men's undergarments, knit",4digit,160.0
801,1338,6108,"Women's undergarments, knit",4digit,160.0
802,1339,6109,"T-shirts, knit",4digit,160.0
803,1340,6110,"Sweaters, pullovers, sweatshirts etc., knit",4digit,160.0
804,1341,6111,"Babies' garments, knit",4digit,160.0
805,1342,6112,"Activewear, knit",4digit,160.0
806,1343,6113,Garments knit with impregnated fibers,4digit,160.0
807,1344,6114,"Other garments, knit",4digit,160.0
808,1345,6115,"Socks, stockings, etc., knit",4digit,160.0
809,1346,6116,"Gloves, knit",4digit,160.0
810,1347,6117,"Other clothing accesories, knit",4digit,160.0
811,1348,6201,"Men's overcoats, not knit",4digit,161.0
812,1349,6202,"Womens overcoats, not knit",4digit,161.0
813,1350,6203,Men's suits and pants,4digit,161.0
814,1351,6204,Women's suits and pants,4digit,161.0
815,1352,6205,Men's shirts,4digit,161.0
816,1353,6206,Women's shirts,4digit,161.0
817,1354,6207,Men's undergarments,4digit,161.0
818,1355,6208,Women's undergarments,4digit,161.0
819,1356,6209,Babies' garments,4digit,161.0
820,1357,6210,Garments made of textile felts and nonwoven fabric,4digit,161.0
821,1358,6211,Activewear,4digit,161.0
822,1359,6212,Brassieres,4digit,161.0
823,1360,6213,Handkerchiefs,4digit,161.0
824,1361,6214,"Shawls, scarves, etc.",4digit,161.0
825,1362,6215,"Ties, bow ties and cravats",4digit,161.0
826,1363,6216,Gloves,4digit,161.0
827,1364,6217,Other clothing accesories,4digit,161.0
828,1365,6301,Blankets,4digit,162.0
829,1366,6302,House linen,4digit,162.0
830,1367,6303,Curtains,4digit,162.0
831,1368,6304,Other furnishing articles,4digit,162.0
832,1369,6305,Bags for packing goods,4digit,162.0
833,1370,6306,"Tents, tarpaulins, etc.",4digit,162.0
834,1371,6307,Other made up articles,4digit,162.0
835,1372,6308,Needlecraft sets of woven fabric and yarn,4digit,162.0
836,1373,6309,Used clothes and textiles,4digit,162.0
837,1374,6310,Used or new rags textile scraps,4digit,162.0
838,1375,6401,Waterproof footwear,4digit,163.0
839,1376,6402,Other footwear of rubber or plastics,4digit,163.0
840,1377,6403,Leather footwear,4digit,163.0
841,1378,6404,Textile footwear,4digit,163.0
842,1379,6405,Other footwear,4digit,163.0
843,1380,6406,Parts of footwear,4digit,163.0
844,1381,6501,Hat forms,4digit,164.0
845,1382,6502,Hat shapes,4digit,164.0
846,1383,6503,Felt hats,4digit,164.0
847,1384,6504,Hats,4digit,164.0
848,1385,6505,"Hats, knit",4digit,164.0
849,1386,6506,Other headgear,4digit,164.0
850,1387,6507,Headbands,4digit,164.0
851,1388,6601,Umbrellas,4digit,165.0
852,1389,6602,Walking sticks,4digit,165.0
853,1390,6603,Parts of umbrellas or walking sticks,4digit,165.0
854,1391,6701,Feathers or down,4digit,166.0
855,1392,6702,Artificial flowers,4digit,166.0
856,1393,6703,Human animal hair prepared for use in wigs,4digit,166.0
857,1394,6704,Wigs,4digit,166.0
858,1395,6801,"Flagstones, of natural stone",4digit,167.0
859,1396,6802,Worked building stone,4digit,167.0
860,1397,6803,Worked slate,4digit,167.0
861,1398,6804,Grindstones,4digit,167.0
862,1399,6805,Natural or artificial abrasive powder,4digit,167.0
863,1400,6806,Mineral wools and insulating materials,4digit,167.0
864,1401,6807,Asphalt,4digit,167.0
865,1402,6808,Panels of vegetable fibers,4digit,167.0
866,1403,6809,Plaster articles,4digit,167.0
867,1404,6810,"Articles of cement, of concrete or of artificial stone",4digit,167.0
868,1405,6811,Asbestos-cement or cellulose fiber-cement,4digit,167.0
869,1406,6812,Asbestos fibres,4digit,167.0
870,1407,6813,Friction material and articles thereof,4digit,167.0
871,1408,6814,Mica articles,4digit,167.0
872,1409,6815,Articles of stone or of other mineral substances,4digit,167.0
873,1410,6901,"Bricks, blocks, and other ceramic goods",4digit,168.0
874,1411,6902,"Bricks, tiles and similar refractory ceramic constructional goods",4digit,168.0
875,1412,6903,Other refractory ceramic goods,4digit,168.0
876,1413,6904,Ceramic building bricks,4digit,168.0
877,1414,6905,Architectural ceramic ornaments,4digit,168.0
878,1415,6906,Ceramic pipes,4digit,168.0
879,1416,6907,Unglazed ceramic flags and pavers,4digit,168.0
880,1417,6908,Glazed ceramic flags and pavers,4digit,168.0
881,1418,6909,Ceramic wares for technical ware,4digit,168.0
882,1419,6910,"Ceramic sinks, washbasins, and similar sanitary fixtures",4digit,168.0
883,1420,6911,Porcelain or china household articles,4digit,168.0
884,1421,6912,Ceramic household articles,4digit,168.0
885,1422,6913,Ornamental ceramic articles,4digit,168.0
886,1423,6914,Other ceramic articles,4digit,168.0
887,1424,7001,Cullet and other scraps of glass,4digit,169.0
888,1425,7002,Glass balls,4digit,169.0
889,1426,7003,"Glass, cast or rolled",4digit,169.0
890,1427,7004,Drawn and blown glass,4digit,169.0
891,1428,7005,Float glass,4digit,169.0
892,1429,7006,Worked glass,4digit,169.0
893,1430,7007,Safety glass,4digit,169.0
894,1431,7008,Multiple-walled insulating glass,4digit,169.0
895,1432,7009,Glass mirrors,4digit,169.0
896,1433,7010,Glass containers for conveyance,4digit,169.0
897,1434,7011,Glass envelopes,4digit,169.0
898,1435,7012,Glass inners for vacuum flasks,4digit,169.0
899,1436,7013,Glassware for interior decorative use,4digit,169.0
900,1437,7014,Signaling glassware,4digit,169.0
901,1438,7015,Clock or watch glasses and similar glasses,4digit,169.0
902,1439,7016,Glass paving blocks or other molded products,4digit,169.0
903,1440,7017,"Laboratory, hygienic or pharmaceutical glassware",4digit,169.0
904,1441,7018,Glass beads,4digit,169.0
905,1442,7019,Glass fibers,4digit,169.0
906,1443,7020,Other articles of glass,4digit,169.0
907,1444,7101,Pearls,4digit,170.0
908,1445,7102,Diamonds,4digit,170.0
909,1446,7103,Precious stones,4digit,170.0
910,1447,7104,Synthetic precious stones,4digit,170.0
911,1448,7105,Diamond dust,4digit,170.0
912,1449,7106,Silver,4digit,170.0
913,1450,7107,Silver clad metals,4digit,170.0
914,1451,7108,Gold,4digit,170.0
915,1452,7109,Gold clad metals,4digit,170.0
916,1453,7110,Platinum,4digit,170.0
917,1454,7111,Platinum clad metals,4digit,170.0
918,1455,7112,Scrap of precious metal,4digit,170.0
919,1456,7113,Jewelry of precious metal,4digit,170.0
920,1457,7114,Goldsmith and silversmith wares,4digit,170.0
921,1458,7115,Other articles of precious metals,4digit,170.0
922,1459,7116,Articles of precious stones,4digit,170.0
923,1460,7117,Imitation jewelry,4digit,170.0
924,1461,7118,Coin,4digit,170.0
925,1462,7201,Pig iron,4digit,171.0
926,1463,7202,Ferroalloys,4digit,171.0
927,1464,7203,Ferrous products from the reduction of iron ore,4digit,171.0
928,1465,7204,Ferrous waste and scrap,4digit,171.0
929,1466,7205,Powders of iron or steel,4digit,171.0
930,1467,7206,Iron and nonalloy steel,4digit,171.0
931,1468,7207,Semifinished products of iron or nonalloy steel,4digit,171.0
932,1469,7208,"Flat-rolled iron, width > 600mm, hot-rolled, not clad",4digit,171.0
933,1470,7209,"Flat-rolled iron, width > 600mm, cold-rolled, not clad",4digit,171.0
934,1471,7210,"Flat rolled iron, width > 600mm, clad",4digit,171.0
935,1472,7211,"Flat-rolled iron, width < 600mm, not clad",4digit,171.0
936,1473,7212,"Flat-rolled iron, width < 600mm, clad",4digit,171.0
937,1474,7213,Hot rolled bars of iron,4digit,171.0
938,1475,7214,"Other bars of iron, not further worked than forged",4digit,171.0
939,1476,7215,Other bars and rods of iron or nonalloy steel,4digit,171.0
940,1477,7216,Angles of iron or nonalloy steel,4digit,171.0
